"y","N","P","lT","eT","P.dev","lT.dev","eT.dev","Lon","Lat","year","P.clim","lT.clim","eT.clim"
9,15,30.7396592297324,32.7609283883957,11.5081660394883,-22.3714357164313,2.2876745824506,1.48439500596436,1106.84415988026,81.1263635499334,1,53.1110949461637,30.4732538059451,10.023771033524
21,30,34.0916859337178,30.1865631074363,7.81974063551432,-17.784732931792,1.90784301064814,0.90614956811709,1104.22907779549,385.230229910073,1,51.8764188655097,28.2787200967881,6.91359106739723
32,41,39.1466624777644,30.9859062690665,8.64946721507253,-15.8673429137988,2.38996324336436,1.80512581280523,443.439607628261,348.84069522415,1,55.0140053915632,28.5959430257022,6.8443414022673
7,10,32.1851800626604,31.2356710198916,8.96481085810755,-26.093077321273,2.59510379291457,1.51630910036585,600.422647878032,329.311752105044,1,58.2782573839334,28.6405672269771,7.44850175774171
26,29,34.512788371729,29.3262411981437,6.80010742846119,-23.5478672987984,2.05711809940839,1.17426968368288,624.317196971982,556.096107285177,1,58.0606556705274,27.2691230987354,5.62583774477831
15,18,29.7320905588384,29.1720149423089,6.42638227199562,-27.4380308642457,1.97155875853329,0.99116083296979,666.563493191302,527.6596354488,1,57.1701214230841,27.2004561837756,5.43522143902583
11,11,32.0600849125763,29.7694405322595,7.25510497293725,-24.342436091055,2.16727961669396,1.43753538886085,589.202116680556,549.923792527364,1,56.4025210036313,27.6021609155656,5.8175695840764
2,5,32.7090785299116,29.1882449366111,6.93230616831961,-23.4789058494374,2.08228154920318,1.66102842503472,546.484181875774,588.600542887811,1,56.1879843793489,27.1059633874079,5.27127774328489
6,9,31.0744864952733,30.9182892758994,8.72509018989536,-24.936968553606,2.54878811275999,2.12374059040051,496.219057968486,425.732796930168,1,56.0114550488792,28.3695011631394,6.60134959949484
20,26,43.6205095845497,29.508498168756,7.01307429249244,-5.3377254945367,2.5533796747269,2.04233819653104,392.649081601973,609.15268063821,1,48.9582350790864,26.9551184940291,4.97073609596141
44,54,36.8309402490853,32.0427162237887,9.91640197549083,-17.6051630553177,2.64999692683804,2.35939420818257,369.347505987224,312.934915445303,1,54.4361033044029,29.3927192969507,7.55700776730826
9,10,33.2089336417376,29.7924676299278,7.46929271979116,-24.1081761418496,1.89103494461672,1.46019500386957,515.315866905996,506.282494547219,1,57.3171097835873,27.9014326853111,6.00909771592159
14,26,34.7338793543625,31.0505753086213,8.54300208395687,-16.43901447403,2.34110326339193,1.87368752914834,347.92254464204,417.917094180854,1,51.1728938283925,28.7094720452294,6.66931455480853
7,14,33.7587530248864,30.2617123201907,7.67660646068483,-21.7987717572581,1.95249553623689,0.849331507170362,658.378558223853,438.716833980729,1,55.5575247821445,28.3092167839538,6.82727495351447
9,11,29.8357159263643,29.5718722235824,7.01953576662581,-22.642347872986,2.06401885742645,1.11393948322735,777.008929679248,502.217741756424,1,52.4780637993503,27.5078533661559,5.90559628339846
9,13,34.2491816274873,30.6097896474679,8.26779391537981,-20.5508955786952,2.2416097730866,1.19555074321319,699.193511007516,440.942664500854,1,54.8000772061825,28.3681798743813,7.07224317216662
5,20,33.0975311895304,31.0509472265398,8.99822587452701,-24.07329457209,2.49200328461812,1.52118893086891,599.820427318917,361.109985400319,1,57.1708257616205,28.5589439419217,7.4770369436581
25,30,42.0127004712899,30.5397906644621,8.60613292255917,-11.4082903694646,1.97700303316429,1.12310551308724,741.444581025513,422.336946141769,1,53.4209908407545,28.5627876312979,7.48302740947192
7,18,32.0282417439364,30.8454636503975,7.36618549036382,-13.8876778458271,2.57163785726289,1.77504188472922,309.859781458388,534.838291900331,1,45.9159195897635,28.2738257931346,5.5911436056346
8,12,41.8073262713623,31.0663733629794,8.97589072274189,-14.6708006556357,2.49480224252993,1.88046793787082,485.636428826198,319.636477785303,1,56.478126926998,28.5715711204495,7.09542278487107
16,28,30.8532115720521,31.2123206505169,9.17362383862855,-25.5444443661932,2.72351030544975,1.82151059912147,536.98450264446,393.988044522362,1,56.3976559382453,28.4888103450671,7.35211323950709
13,21,39.6636849111214,29.0504527940853,6.22247773150621,-16.4868839481787,2.44312180935272,1.12633463711213,659.530575911985,616.353693352986,1,56.1505688593,26.6073309847325,5.09614309439407
1,1,35.5554121613849,30.727980526069,7.63668151532981,-12.712255388719,2.25324167992704,1.69601304063357,309.230247105145,499.828411869882,1,48.2676675501039,28.474738846142,5.94066847469624
12,14,26.8467530628064,35.1961388161161,11.3903182078908,-16.5277392808601,1.99561224405086,2.34114623396792,126.72238786714,-84.576508196735,1,43.3744923436665,33.2005265720652,9.04917197392287
18,25,23.2117526935595,34.9510564308452,10.178130746205,-20.4309513319328,2.74876655725724,2.16996048343607,107.345909093025,49.4303009636105,1,43.6427040254923,32.202289873588,8.00817026276895
4,14,31.3946059323882,34.1345493530262,12.3326865046702,-23.4729224445146,2.64945043184942,2.73955711004682,270.225304529595,-23.0727732909745,1,54.8675283769028,31.4850989211768,9.59312939462334
7,15,45.2194362406434,34.0365729650626,13.2263927574696,-13.7613952551576,2.75946231083242,2.82229119836962,461.709398043396,-82.517886872831,1,58.980831495801,31.2771106542302,10.4041015591
14,15,44.6916977318028,33.9694792427232,13.1722892428582,-15.7963306387321,2.7008082045445,2.87279018404945,459.911281330296,-46.9299739130003,1,60.4880283705349,31.2686710381787,10.2994990588088
7,11,23.6279891363731,35.1608826109756,9.39468601304231,-15.9736979245763,3.14297783118862,2.36830036606775,59.138848122232,100.638181914648,1,39.6016870609494,32.017904779787,7.02638564697456
7,14,27.1296573673829,34.6308580457899,9.97072318986019,-18.962657783641,2.7975132662798,2.02560683524288,153.748047731449,79.697188034351,1,46.092315151024,31.8333447795101,7.94511635461731
18,26,20.1927841804592,34.9504240568253,8.64344578765568,-13.2193107800963,2.93890094872881,2.2474824562232,-74.3996996409558,0.649889472575272,1,33.4120949605555,32.0115231080964,6.39596333143248
11,11,26.7838711777825,34.8155247379788,9.82056816093112,-10.2250535318449,2.60351055429107,2.50920757049785,7.65914518930819,-31.1102739329639,1,37.0089247096274,32.2120141836877,7.31136059043327
2,3,21.9227798469981,34.9777184417696,8.06777649725213,-14.0356906997744,3.20374244758483,2.1814967184896,-41.0931285583272,110.265164549108,1,35.9584705467724,31.7739759941848,5.88627977876253
25,36,21.153330826619,35.0316113784836,8.38234974838322,-16.7072549586508,3.24870857760786,2.23583521127229,11.2082049938937,149.285834512339,1,37.8605857852698,31.7829028008757,6.14651453711092
36,41,31.2637136763248,34.4275670279705,11.9779154234507,-18.9984390776275,2.68635836457801,2.53933496910833,226.896441989267,7.92151690208722,1,50.2621527539523,31.7412086633925,9.43858045434242
9,14,30.5322722495521,33.1598124565914,10.6210618300302,-25.3116235168304,2.4796413318243,1.88972288479326,361.940243141577,167.044290751789,1,55.8438957663825,30.6801711247671,8.73133894523689
13,15,31.6454836274682,33.0419911347625,8.88381133814387,-12.771733977549,2.10369919383884,2.15294793792899,153.572268019027,199.893074763213,1,44.4172176050172,30.9382919409237,6.73086340021488
20,30,27.1338909840928,34.3556077702448,10.3454293219314,-13.3341109420223,2.08926374334586,2.30303591580558,65.4086393372679,-46.5207936988712,1,40.468001926115,32.266344026899,8.04239340612578
16,28,25.3361365095421,33.8774554324996,11.8249472790398,-31.767567646545,3.18295071685147,2.68947133792396,335.392820652768,54.5672994367336,1,57.1037041560871,30.6945047156482,9.1354759411158
21,33,30.3785378063368,34.5979191312743,11.0157525861948,-18.8947893132622,2.62891093203093,2.20665546574098,204.860975904003,44.0721500842527,1,49.273327119599,31.9690081992433,8.80909712045383
60,70,31.0727199564671,34.0283980195684,11.2574183666725,-21.1459249577105,2.50295804878591,2.29763326405854,254.082232832926,41.6267542976164,1,52.2186449141776,31.5254399707824,8.95978510261396
6,13,28.055714296276,34.2977608093804,9.81967977233313,-16.9162128867233,2.46595974077275,2.432946549057,154.571659657919,160.496640168686,1,44.9719271829994,31.8318010686076,7.38673322327613
14,30,31.5592405554421,33.4125804638043,11.1449021758517,-23.7886535994998,2.51018100408633,2.45493586367308,291.452679337223,83.4738326479704,1,55.3478941549418,30.902399459718,8.6899663121786
22,30,17.1541875110097,34.8796037269958,8.49023002781565,-11.9206080658665,2.18908023541897,2.11721875409743,-158.239512180528,-95.8493256045213,1,29.0747955768762,32.6905234915768,6.37301127371822
3,6,25.5839851682467,34.0870275267363,12.0067114784107,-31.99369634734,3.45701233134934,2.80550253707901,370.912381286101,79.6910900227312,1,57.5776815155867,30.630015195387,9.20120894133167
8,11,23.2809660848633,34.9732544707315,9.07926977513214,-20.1683822979166,2.96122976879689,2.16866152942825,106.62271426648,154.025898624266,1,43.4493483827799,32.0120247019346,6.91060824570389
8,14,26.1766674367811,35.1178086025704,10.0214952261658,-13.8064756197224,2.76898624682227,2.32502649995339,69.2747505416744,19.7982765302786,1,39.9831430565035,32.3488223557481,7.6964687262124
8,14,22.5034070093612,34.5340709579633,8.04552597872339,-17.6320147265195,2.93828632057978,1.90367309707728,55.7359164547008,196.982058600403,1,40.1354217358806,31.5957846373835,6.14185288164611
20,27,21.5045677242404,34.9959628714488,6.4436670212614,-15.2754895316507,3.72987773097851,1.8105281547991,-91.1666830344175,199.644390762132,1,36.7800572558911,31.2660851404703,4.63313886646231
0,1,29.2245693409378,34.5317308659311,11.2445567193326,-18.2300490906611,2.3641020185838,2.18101293380852,173.625729932637,2.39093812538457,1,47.4546184315989,32.1676288473473,9.06354378552403
16,25,35.920767998701,32.9420509321205,9.70047267514806,-12.0630422847751,2.06157115566215,2.33121800391394,200.860431124285,205.297164469215,1,47.9838102834761,30.8804797764583,7.36925467123412
25,29,28.8206075827138,34.5070905861281,10.5978754343426,-17.1892041198441,2.54155742250069,2.06043143082966,155.432910991716,40.3442712077185,1,46.0098117025579,31.9655331636274,8.53744400351293
23,29,22.6026123335143,35.158699901081,8.48070059490034,-17.637740507696,3.20543829482286,2.06410699510463,57.2248688403399,151.173483078339,1,40.2403528412103,31.9532616062582,6.41659359979572
15,27,24.9812565992864,35.0019829248054,9.83800620417158,-18.6727566300566,2.80879968836621,2.2363928363688,106.127736082357,101.777248652151,1,43.654013229343,32.1931832364392,7.60161336780277
7,10,30.17534524073,34.8914854114988,10.887299438067,-18.4010854750562,2.63784677297124,2.23778107681153,206.850734169208,92.508113092261,1,48.5764307157862,32.2536386385276,8.64951836125547
10,12,20.8217353536829,35.1882321253608,8.99147571287239,-16.1212911457943,3.17943185778602,2.52762787578008,13.3341468598922,104.19887096366,1,36.9430264994773,32.0088002675748,6.46384783709231
1,2,40.9753318887401,30.7939225590207,10.5471220668333,-14.4297487486256,0.696152250458299,1.19464019696074,1297.7719689306,2.89311396312818,1,55.4050806373656,30.0977703085624,9.35248186987253
23,32,41.8377140757918,31.8823045558342,11.0826572900735,-14.912577004713,1.09152611560114,1.39367898331053,1242.83489066559,-19.0572103758943,1,56.7502910805048,30.7907784402331,9.68897830676292
13,15,33.5461649728769,30.7211765435985,10.147182702017,-16.9320272437356,1.37040303616922,1.2255422902631,1315.83123080849,217.622061549253,1,50.4781922166125,29.3507735074293,8.92164041175388
32,44,43.8528502450126,30.4850053677336,9.73809738275578,-9.70934299244438,0.980049422444755,0.835263000385638,1368.6722083916,141.211466736286,1,53.562193237457,29.5049559452889,8.90283438237014
3,9,37.2065528658753,32.3623153718662,12.21553688277,-17.1574219320496,1.53517926587142,1.61114668368813,1109.15624871968,-52.9633172865687,1,54.3639747979249,30.8271361059948,10.6043901990818
24,33,43.7005918765883,30.2671558405846,9.81757235322128,-10.3810350298873,0.832506145260891,0.868388131270616,1378.10462299708,115.61554946295,1,54.0816269064755,29.4346496953237,8.94918422195066
40,58,32.0747813317335,32.6787033465176,12.1489001207318,-20.1001209682284,1.96491125289097,2.00521703171874,1128.61646116199,50.6859788570059,1,52.1749022999619,30.7137920936266,10.143683089013
7,12,41.0329747328241,30.4461305896275,10.2908331862255,-12.5771309248292,1.12448432808366,0.892129963902127,1349.19869213187,116.399709652254,1,53.6101056576534,29.3216462615438,9.39870322232337
3,4,47.2236380704768,30.0919763166578,9.00739663755346,-6.44914758311165,0.689181210656582,0.819958435898917,1410.45712085614,166.642196648733,1,53.6727856535885,29.4027951060012,8.18743820165454
20,28,42.740176827111,30.8947764003246,9.44233835910966,-9.99868027085391,1.30826873150093,0.935808654068258,1313.94014559406,130.212275427451,1,52.738857097965,29.5865076688237,8.5065297050414
8,10,41.3308084451873,30.2812688951925,8.66003458363193,-9.87480557440689,0.833799096485835,1.57458796385617,1478.35263575116,200.691757411605,1,51.2056140195942,29.4474697987067,7.08544661977577
6,10,34.7509540064593,32.1928264351529,11.4165548507368,-19.2013509245532,1.71686633578889,1.87556539806388,1152.7511146325,67.4311616711078,1,53.9523049310125,30.475960099364,9.54098945267288
19,30,46.0036145637209,31.472982834685,10.4437695650914,-8.21711723378643,1.56419238148969,1.08004349257892,1231.90340692788,64.5285543849937,1,54.2207317975074,29.9087904531953,9.36372607251243
7,14,42.1067435445614,30.8504378028748,9.48778303562293,-10.0554710058563,1.16253801481942,0.957169925897909,1356.83893238759,161.468000434511,1,52.1622145504177,29.6878997880554,8.53061310972502
5,11,42.8666366265137,31.8293453275255,10.4544181324293,-14.2532734271921,1.46033035524556,1.17549294593607,1242.57592530309,14.33051568676,1,57.1199100537058,30.36901497228,9.27892518649327
13,15,42.9997539830917,31.2072826073862,9.28924918654174,-11.4706966587935,1.4534743915066,0.797475193051957,1284.24626866998,152.471888710496,1,54.4704506418852,29.7538082158796,8.49177399348979
14,30,30.9974889935976,32.9321755461479,12.2792185881943,-21.3666679212286,1.72256358019999,1.7326922035733,1097.1503578046,-3.93536875144468,1,52.3641569148263,31.2096119659479,10.546526384621
7,12,44.5796749949512,31.880254832475,11.5474416360781,-8.09721776252634,1.66922214336048,1.44978115477829,1242.12122572467,119.280607501682,1,52.6768927574775,30.2110326891145,10.0976604812998
30,42,43.2452783186101,30.0961316541332,10.0304165731012,-11.070662866524,0.758600180291802,0.816283454704282,1343.78162440069,50.9622325243461,1,54.3159411851341,29.3375314738414,9.21413311839697
12,16,44.9041392503032,31.8843338984156,11.3171340837663,-9.9562624119888,1.12050771139011,1.27852429890328,1162.50712002877,-44.4372303979431,1,54.860401662292,30.7638261870254,10.038609784863
10,11,42.0479400927329,30.2811090331073,10.0011415956762,-12.2278480526935,0.87433244812317,1.08100982003759,1374.47152601153,83.2870394378824,1,54.2757881454265,29.4067765849841,8.92013177563859
12,22,45.8862192309264,31.2912708995142,9.96684726560301,-8.86585509679533,1.28961167907868,0.773004383910578,1290.92445929158,52.9142124769275,1,54.7520743277217,30.0016592204355,9.19384288169244
9,13,48.6749284370357,30.1798709059935,8.89178785779924,-4.9938481517985,0.552187577870692,1.16679148274594,1457.24588403212,122.454864163908,1,53.6687765888342,29.6276833281228,7.7249963750533
11,15,46.5070813256708,31.9464035470035,9.95102344050251,-7.37208551143621,1.66724576860267,0.54540576205933,1269.61822290871,78.2251252339998,1,53.8791668371071,30.2791577784008,9.40561767844318
3,3,46.284383523313,31.5458855476624,9.92787771115841,-8.46056622885883,1.60847274320119,1.00962022542335,1261.12537950688,141.798348243418,1,54.7449497521718,29.9374128044612,8.91825748573506
3,4,43.1004525402117,30.9386881261115,9.32015110246677,-11.4985110749895,1.20531877881868,0.639558989234018,1313.51110166238,164.474140212539,1,54.5989636152011,29.7333693472928,8.68059211323275
7,8,44.7366135453769,30.0139783558508,10.5469563383307,-10.4704349703976,0.398896444396701,1.56397751529498,1357.18837199421,11.7159215141467,1,55.2070485157745,29.6150819114541,8.98297882303576
19,22,42.5310011488926,30.6298138982359,9.63056667978319,-9.66516172993866,1.16630634576151,0.631371972369586,1338.71509330316,139.358998601029,1,52.1961628788313,29.4635075524744,8.9991947074136
29,43,46.3662375875471,31.3480349844771,9.39286551094589,-7.5559161717695,1.6039628765241,0.651429068752698,1284.09831279794,126.95806384219,1,53.9221537593166,29.744072107953,8.74143644219319
10,12,47.793887405758,31.6335054601619,11.5662228319831,-6.92109487009196,1.05522671683553,1.39620873660405,1190.25321676175,-56.0908499100834,1,54.7149822758499,30.5782787433264,10.1700140953791
13,14,46.7203171979539,32.1503163386359,9.19164586870229,-5.79284127446952,2.05071235623296,-0.168849715250802,1276.69314543442,105.165067651589,1,52.5131584724234,30.0996039824029,9.36049558395309
6,6,42.8169370429267,31.9113479783498,11.9386798667904,-12.3328765959997,1.26158173424922,1.47080172008706,1136.70589283487,-53.4347589701826,1,55.1498136389263,30.6497662441005,10.4678781467033
22,28,40.7857945062462,30.8446899713688,9.24292683996878,-13.9630575953448,1.56282983152896,0.83822169466841,1265.0596376418,168.685960075498,1,54.748852101591,29.2818601398399,8.40470514530037
2,2,44.6208676969452,31.419297475456,9.64034891505931,-9.01979208011584,1.51985546428021,0.450291075309532,1294.66023439425,73.6317839012024,1,53.6406597770611,29.8994420111758,9.19005783974977
24,26,41.6523666124691,30.6007096840768,9.83502018172685,-12.3111566816586,1.20178007752953,0.905630162848328,1328.12552878464,117.537931787914,1,53.9635232941277,29.3989296065473,8.92939001887852
23,30,59.7323104685709,32.8786639148883,16.8236090810788,-1.56259021781072,-0.0679513380834312,1.56022220210612,637.313230949769,-786.451964653339,1,61.2949006863817,32.9466152529717,15.2633868789727
0,3,42.4358556269591,33.9740691301676,15.2391991293232,-11.3011447023898,0.71344641646263,1.84048848307939,653.140921257347,-599.501958192645,1,53.7370003293489,33.260622713705,13.3987106462438
19,24,39.0119757721003,33.8225931300117,15.9633401160051,-11.5962250055928,0.625905870456764,2.18918006578497,594.619421339415,-581.143030449622,1,50.6082007776931,33.1966872595549,13.7741600502202
13,15,37.0771909578925,33.9399872557545,16.1237967317362,-12.7309792825133,0.607411041332636,2.13631544479984,580.056164616296,-589.568926550714,1,49.8081702404058,33.3325762144218,13.9874812869364
2,4,55.6385930325951,32.9761204145283,16.9954662687989,-5.37851864871144,-0.224933728935138,1.19058243977358,729.279363731039,-783.893651312683,1,61.0171116813066,33.2010541434634,15.8048838290253
2,4,44.30499581083,33.8916711764552,14.9234772677584,-10.0359183819227,0.572075506750513,1.65136316957447,687.7513015595,-577.77655662006,1,54.3409141927527,33.3195956697047,13.272114098184
2,3,105.680060626355,32.2219529441981,16.5535579142116,33.5233028715938,-0.439308432523877,1.49165180673954,881.378638466168,-794.456859152167,1,72.1567577547611,32.661261376722,15.0619061074721
14,15,50.1525809389567,33.7039413209,15.3849158129474,-5.04267028976719,0.459964413179411,1.64922300524072,760.535917143438,-545.610820826573,1,55.1952512287239,33.2439769077206,13.7356928077067
3,8,49.4738999247159,33.9752986068444,15.722146825558,-5.76236184501663,0.48808531327046,1.82770349177135,738.984138849192,-579.90644120072,1,55.2362617697325,33.487213293574,13.8944433337867
5,7,113.933508746464,32.0355646800696,18.6708099735574,38.6219134754628,-0.48633621598939,1.60261853866211,925.524166855616,-849.523151303081,1,75.3115952710012,32.521900896059,17.0681914348953
3,3,92.1298258577825,31.4285087547258,18.2484343437779,16.4758147494663,-0.363970394051077,1.35979219716495,834.105581779013,-880.437627542876,1,75.6540111083162,31.7924791487769,16.888642146613
11,15,105.954398974729,32.233458455116,16.3551453838845,33.8120592851394,-0.410592823170475,1.13961426062377,965.435972928486,-794.501326040725,1,72.1423396895899,32.6440512782865,15.2155311232607
29,38,58.2710176610915,33.2573954010335,16.2664428460065,1.24253744045377,0.114734692201157,1.70613838536337,818.8630754911,-633.493617946354,1,57.0284802206377,33.1426607088323,14.5603044606431
14,20,40.1420906169072,30.3505835701946,11.3254238205797,-7.67385868369815,0.806216796153475,2.00703061097718,1991.93506628629,373.362908139944,1,47.8159493006053,29.5443667740411,9.31839320960251
14,20,50.7732940855934,30.1721120698777,11.781039508778,2.08834095770107,0.373325101519362,2.22587733716162,1980.04976879339,406.835593718128,1,48.6849531278923,29.7987869683584,9.55516217161633
73,87,41.1938669015609,30.797664541327,10.985702113628,-8.09686316375485,0.646778321519131,2.0033668289525,2058.68205537834,370.014311340775,1,49.2907300653158,30.1508862198078,8.98233528467549
13,16,50.4881175060952,29.2771552962578,9.39700294109771,2.61862085369921,0.39723328632368,1.61858946939677,1942.26566294871,417.978906606796,1,47.869496652396,28.8799220099342,7.77841347170094
24,29,45.1722769592773,29.6775177824816,9.56546791899447,-4.99081419042028,0.14772336452842,1.65304231119524,2027.75278879016,445.377809846085,1,50.1630911496976,29.5297944179532,7.91242560779923
1,4,34.902481001212,30.8794741327514,11.8711749280927,-12.5569476188578,1.02160477851484,2.29448672314925,1974.22496401504,306.36950312654,1,47.4594286200698,29.8578693542366,9.57668820494348
40,60,44.5722074490136,30.4533436437015,12.1031391699581,-5.59227305087823,0.544767612322586,1.95379639212004,2055.58089111112,330.794829755668,1,50.1644804998918,29.9085760313789,10.149342777838
46,54,47.9093115532325,29.1115760923712,9.05467706383396,0.436649424980545,0.0671648077308689,1.34510200411238,1911.67330943521,399.71537242441,1,47.472662128252,29.0444112846403,7.70957505972158
13,14,50.755285508603,29.4443087606145,9.99377275243053,-0.321596990746758,0.0910880112808043,1.649258054239,2001.78243400646,431.572770459886,1,51.0768824993498,29.3532207493337,8.34451469819153
52,71,42.2603017645785,30.1338222419383,10.5647097801836,-6.11668915722339,0.518328103197092,1.54145403763594,2029.11140480804,406.963511876539,1,48.3769909218019,29.6154941387412,9.02325574254771
15,15,36.987661385421,30.707741933764,10.7874772398366,-10.8272606264381,0.762920847188884,1.50747058379583,1971.00211699957,350.22562041353,1,47.8149220118592,29.9448210865751,9.28000665604075
24,42,39.8569576660173,30.6131363245386,10.6851558984097,-8.37901963216278,0.624065104712077,1.70119169322021,2031.53402981381,382.788672022177,1,48.23597729818,29.9890712198265,8.98396420518952
9,12,42.6926731706784,30.2677629624682,11.7403629262064,-6.1919869343287,0.449925907786741,1.76225745271824,2011.77912484778,289.629108112359,1,48.8846601050071,29.8178370546815,9.97810547348817
123,158,45.4607166640363,30.746007774043,11.7060389313308,-4.39505774689996,0.810178839913221,1.80802861200639,2038.41715851646,352.106482658626,1,49.8557744109363,29.9358289341298,9.89801031932441
20,23,50.6867145357252,29.1099138204932,8.43328504382654,4.8709562740014,0.075727837248573,1.27810491088575,1877.91429950555,408.697039548868,1,45.8157582617238,29.0341859832446,7.15518013294079
44,63,44.5657816621448,30.9528970366995,11.6763021639513,-4.74607608097876,0.863897073369372,2.57724954798636,2092.7673379579,321.181716066,1,49.3118577431235,30.0889999633302,9.0990526159649
12,13,51.4225048952639,30.1866515942669,11.3643449961938,3.46922040912238,0.730657485683457,2.11261385528559,2123.36047303015,317.179632077723,1,47.9532844861415,29.4559941085834,9.25173114090822
16,26,34.8474232012367,27.8866773576613,5.74799343538647,-3.83842863088443,1.20946244469088,1.73918400899097,280.752000541291,829.034782732419,1,38.6858518321211,26.6772149129704,4.0088094263955
40,62,47.0877481444379,28.899449608252,6.90688688393301,0.449549318631443,1.87872792756896,1.75046036373339,422.686387985678,707.688114847491,1,46.6381988258064,27.0207216806831,5.15642652019962
3,12,62.806454022821,28.1864645377676,6.93885843422612,14.3063067093731,1.22010135546699,1.80802251649675,493.166071824148,776.81981156666,1,48.5001473134479,26.9663631823006,5.13083591772937
4,7,63.6032421346547,28.058003141512,7.00219986279294,14.1954548055754,0.999715061108762,1.70252298679716,543.402465082926,771.978651165845,1,49.4077873290793,27.0582880804032,5.29967687599578
21,27,43.7976476057289,26.8759730402112,5.58354847045161,2.47042798370077,1.14835884608121,1.82369655677887,353.488174829014,888.67018421898,1,41.3272196220281,25.72761419413,3.75985191367274
1,1,36.7829568052337,27.2925163603384,5.75107386914709,-2.56590010987712,0.824461673939694,1.724791765247,310.391680235331,889.601747965005,1,39.3488569151108,26.4680546863987,4.02628210390009
3,3,43.8263240701796,28.0349992175199,6.23093445551178,-1.89937756469969,1.30629152630064,1.68106247490706,391.172532770687,806.182602185134,1,45.7257016348793,26.7287076912192,4.54987198060472
50,69,34.362271258338,29.2239438220066,6.53098910668103,-4.35610675627795,1.98251482505805,2.1337412326934,302.353843315365,783.809846410264,1,38.718378014616,27.2414289969486,4.39724787398764
5,7,45.3244976257027,28.9821432488497,6.81539262079923,3.0764462814216,2.05749614791085,2.12103485919513,331.912328433442,720.365915474351,1,42.2480513442811,26.9246471009389,4.69435776160409
4,5,59.2474325336205,27.9769437288589,6.90347656223001,11.829074560716,1.1487833504469,1.89502920932021,452.694899519147,773.959088029512,1,47.4183579729046,26.828160378412,5.0084473529098
9,11,49.6152881207422,27.9010494878023,6.72314940245926,3.36349719542073,1.20853712719604,1.96464490619125,431.30741160758,805.46284801818,1,46.2517909253215,26.6925123606062,4.75850449626801
27,30,59.905011631149,26.6863399933388,4.31904853436124,14.4203142532635,1.10731572145612,1.49892697549802,493.333747380867,890.691800688279,1,45.4846973778854,25.5790242718827,2.82012155886322
3,4,38.6863937455471,27.9972761572037,6.29321808039021,-15.7073330138055,1.86629799118474,1.24775058364004,575.911633856265,651.918243648592,1,54.3937267593526,26.130978166019,5.04546749675017
3,5,45.5578733571602,28.6597204464441,6.51412281423828,1.32970590987031,2.10317126274932,1.98763800157416,341.203480798501,675.39729257687,1,44.2281674472899,26.5565491836948,4.52648481266412
49,58,42.9702079500408,29.0500793002435,6.43775139039795,-3.0405117567223,2.38579554047003,1.82299848335814,344.221191953826,637.25810876278,1,46.0107197067631,26.6642837597735,4.61475290703982
16,18,47.6954015999782,27.9055098321315,6.07712235574084,-5.56056428436885,1.70329577379325,1.19547542475008,604.245209551339,693.090488474836,1,53.255965884347,26.2022140583382,4.88164693099076
14,23,44.7742434111109,26.4934787996174,4.80260869337929,3.91971767865866,0.962145017858093,1.56157963208602,327.555944677815,941.630320574433,1,40.8545257324522,25.5313337817593,3.24102906129327
10,10,46.2727660558682,29.0869572907458,6.82559776992255,1.81086030055161,1.88442861240825,1.94712488114433,378.664871091173,722.552704944691,1,44.4619057553166,27.2025286783375,4.87847288877822
2,8,46.2291881867952,28.5511319087328,6.70281736128761,1.41542966085036,1.54281789089857,1.75937735781878,401.313301979851,758.592838940766,1,44.8137585259449,27.0083140178342,4.94344000346883
8,13,38.2952467963398,29.3380024051311,6.23631383576903,-5.91912974652501,2.26584761661272,1.79811419417585,302.507024481877,636.214811632578,1,44.2143765428648,27.0721547885184,4.43819964159318
12,12,54.9467586988541,27.9020321523376,5.82990873877934,8.25335206327004,1.16903421239091,1.75998858723622,486.824066591491,841.891068629134,1,46.6934066355841,26.7329979399467,4.06992015154312
22,29,56.2917960765072,28.4985070308647,6.87404114785132,8.42758312423274,1.45282440867122,1.77819112343083,458.10348793881,745.359636548724,1,47.8642129522745,27.0456826221935,5.0958500244205
29,36,44.9595369939997,27.6458176005241,5.74332953917548,0.655694680640745,1.0584620628777,1.72196272282752,429.209269009764,851.138375689754,1,44.303842313359,26.5873555376464,4.02136681634796
1,2,49.0007546459138,28.0902269069759,6.79902768894678,-3.05127691285781,1.54613772383607,1.58543322944643,542.381970965078,690.612134463657,1,52.0520315587716,26.5440891831398,5.21359445950035
19,26,37.6289768587185,27.5450511785015,5.59921874518364,-2.04402252637775,1.23845077448117,1.60803601132273,313.303804406774,849.217396017952,1,39.6729993850962,26.3066004040203,3.99118273386091
6,12,39.4364728801871,28.4766124250469,5.98286561789897,-2.6449076853388,1.74119298425743,1.70477143121615,338.969060351311,816.822642579283,1,42.0813805655259,26.7354194407895,4.27809418668282
21,29,54.3337466257907,27.9766051622811,6.88413754233848,3.86201608533466,1.07577156663985,1.58826031391793,557.733409896794,799.878972926896,1,50.471730540456,26.9008335956413,5.29587722842055
27,38,57.7694348620779,27.7926257139772,6.72642827825041,10.3276565754873,1.05528569620633,1.96533944257671,477.216468045926,815.089594489878,1,47.4417782865906,26.7373400177709,4.76108883567369
